"County","City","SOW","DSCI","Precipitation","SoilTemp10","SoilTemp20","SoilMoisture10","SoilMoisture20","SoilMoistureVol10","SoilMoistureVol20"
Amite County,Centreville,2024-07-09 00:00:00.000,9,0.21,66.59,66.59,4.33,10.5,0.28,0.27
Amite County,Centreville,2024-07-16 00:00:00.000,9,1.54,67.16,67.16,4.36,10.51,0.28,0.27
Amite County,Centreville,2024-07-23 00:00:00.000,0,1.35,67.69,67.69,4.61,10.7,0.29,0.27
Amite County,Centreville,2024-07-30 00:00:00.000,0,0.07,68.19,68.19,4.46,10.83,0.28,0.28
Amite County,Centreville,2024-08-06 00:00:00.000,80,0.0,68.61,68.61,4.23,10.7,0.27,0.27
Amite County,Centreville,2024-08-13 00:00:00.000,100,0.78,69.13,69.13,4.04,10.31,0.26,0.26
Amite County,Centreville,2024-08-20 00:00:00.000,100,0.04,69.6,69.6,3.96,10.03,0.25,0.25
Amite County,Centreville,2024-08-27 00:00:00.000,200,1.32,70.09,70.09,3.93,9.81,0.25,0.25
Amite County,Centreville,2024-09-03 00:00:00.000,200,1.71,70.47,70.47,4.33,9.99,0.27,0.25
Amite County,Centreville,2024-09-10 00:00:00.000,200,1.59,70.93,70.93,4.94,10.99,0.31,0.28
Amite County,Centreville,2024-09-17 00:00:00.000,100,0.08,71.09,71.09,4.73,11.67,0.3,0.3
Amite County,Centreville,2024-09-24 00:00:00.000,100,0.1,71.36,71.36,4.53,11.41,0.29,0.29
Amite County,Centreville,2024-10-01 00:00:00.000,100,0.11,71.54,71.54,4.34,11.16,0.28,0.28
Amite County,Centreville,2024-10-08 00:00:00.000,100,0.0,71.7,71.7,4.2,10.8,0.27,0.27
Amite County,Centreville,2024-10-15 00:00:00.000,194,0.0,71.71,71.71,4.09,10.54,0.26,0.27
Amite County,Centreville,2024-10-22 00:00:00.000,236,0.0,71.7,71.7,4.0,10.36,0.25,0.26
Amite County,Centreville,2024-10-29 00:00:00.000,292,1.42,71.63,71.63,4.03,10.23,0.26,0.26
Amite County,Centreville,2024-11-05 00:00:00.000,208,1.6,71.5,71.5,4.1,10.19,0.26,0.26
Amite County,Centreville,2024-11-12 00:00:00.000,103,0.87,71.47,71.47,4.64,11.04,0.3,0.28
Amite County,Centreville,2024-11-19 00:00:00.000,0,1.67,71.34,71.34,4.61,11.33,0.29,0.29
Amite County,Centreville,2024-11-26 00:00:00.000,0,0.06,71.06,71.06,4.44,11.14,0.28,0.28
Amite County,Centreville,2024-12-03 00:00:00.000,0,2.27,70.64,70.64,4.53,11.17,0.29,0.28
Amite County,Centreville,2024-12-10 00:00:00.000,0,0.53,69.96,69.96,4.93,11.96,0.31,0.3
Amite County,Centreville,2024-12-17 00:00:00.000,0,0.01,69.23,69.23,4.71,11.83,0.3,0.3
Amite County,Centreville,2024-12-24 00:00:00.000,0,1.85,68.56,68.56,4.66,11.61,0.29,0.3
Amite County,Centreville,2024-12-31 00:00:00.000,0,0.32,67.93,67.93,4.81,11.93,0.31,0.3
Amite County,Centreville,2025-01-07 00:00:00.000,0,1.21,67.26,67.26,5.0,12.3,0.32,0.31
Amite County,Centreville,2025-01-14 00:00:00.000,0,0.0,66.41,66.41,4.97,12.41,0.32,0.32
Amite County,Centreville,2025-01-21 00:00:00.000,0,1.1,64.96,64.96,4.94,12.57,0.31,0.32
Amite County,Centreville,2025-01-28 00:00:00.000,0,0.6,63.5,63.5,5.03,12.56,0.32,0.32
Amite County,Centreville,2025-02-04 00:00:00.000,0,0.0,62.74,62.74,4.9,12.43,0.31,0.32
Amite County,Centreville,2025-02-11 00:00:00.000,100,1.63,62.59,62.59,4.93,12.33,0.31,0.31
Amite County,Centreville,2025-02-18 00:00:00.000,83,1.64,62.26,62.26,5.21,12.66,0.33,0.32
Amite County,Centreville,2025-02-25 00:00:00.000,13,0.0,61.61,61.61,5.26,13.24,0.33,0.34
Amite County,Centreville,2025-03-04 00:00:00.000,13,1.28,61.27,61.27,5.16,12.96,0.33,0.33
Amite County,Centreville,2025-03-11 00:00:00.000,8,1.11,61.11,61.11,5.01,12.74,0.32,0.32
Amite County,Centreville,2025-03-18 00:00:00.000,0,0.77,61.06,61.06,4.91,12.49,0.31,0.32
Attala County,Kosciusko,2023-05-30 00:00:00.000,65,0.04,61.0,61.0,3.68,9.12,0.23,0.23
Attala County,Kosciusko,2023-06-06 00:00:00.000,65,0.07,61.43,61.43,3.56,8.86,0.23,0.22
Attala County,Kosciusko,2023-06-13 00:00:00.000,74,0.67,61.96,61.96,4.19,8.89,0.26,0.23
Attala County,Kosciusko,2023-06-20 00:00:00.000,0,0.18,62.47,62.47,4.47,10.47,0.28,0.27
Attala County,Kosciusko,2023-06-27 00:00:00.000,0,0.16,63.0,63.0,4.07,10.0,0.26,0.25
Attala County,Kosciusko,2023-07-04 00:00:00.000,0,1.08,63.63,63.63,3.93,9.69,0.25,0.25
Attala County,Kosciusko,2023-07-11 00:00:00.000,0,0.35,64.27,64.27,4.13,9.69,0.26,0.25
Attala County,Kosciusko,2023-07-18 00:00:00.000,0,0.52,64.91,64.91,3.99,9.61,0.25,0.24
Attala County,Kosciusko,2023-07-25 00:00:00.000,0,0.04,65.53,65.53,3.73,9.04,0.24,0.23
Attala County,Kosciusko,2023-08-01 00:00:00.000,0,0.16,66.24,66.24,3.49,8.67,0.22,0.22
Attala County,Kosciusko,2023-08-08 00:00:00.000,0,0.26,66.87,66.87,3.63,8.56,0.23,0.22
Attala County,Kosciusko,2023-08-15 00:00:00.000,0,0.0,67.56,67.56,3.53,8.3,0.22,0.21
Attala County,Kosciusko,2023-08-22 00:00:00.000,0,0.19,68.16,68.16,3.3,7.9,0.21,0.2
Attala County,Kosciusko,2023-08-29 00:00:00.000,19,0.21,68.77,68.77,3.17,7.71,0.2,0.2
Attala County,Kosciusko,2023-09-05 00:00:00.000,41,0.36,69.3,69.3,3.11,7.59,0.2,0.19
Attala County,Kosciusko,2023-09-12 00:00:00.000,141,0.0,69.71,69.71,3.04,7.43,0.19,0.19
Attala County,Kosciusko,2023-09-19 00:00:00.000,229,0.2,70.06,70.06,2.93,7.17,0.19,0.18
Attala County,Kosciusko,2023-09-26 00:00:00.000,324,0.0,70.29,70.29,2.9,7.07,0.18,0.18
Attala County,Kosciusko,2023-10-03 00:00:00.000,401,0.11,70.53,70.53,2.86,6.97,0.18,0.18
Attala County,Kosciusko,2023-10-10 00:00:00.000,401,0.06,70.66,70.66,2.83,6.93,0.18,0.18
Attala County,Kosciusko,2023-10-17 00:00:00.000,422,0.0,70.57,70.57,2.81,6.86,0.18,0.17
Attala County,Kosciusko,2023-10-24 00:00:00.000,432,0.17,70.37,70.37,2.81,6.81,0.18,0.17
Attala County,Kosciusko,2023-10-31 00:00:00.000,432,0.0,70.16,70.16,2.83,6.84,0.18,0.17
Attala County,Kosciusko,2023-11-07 00:00:00.000,486,0.16,69.91,69.91,2.83,6.87,0.18,0.17
Attala County,Kosciusko,2023-11-14 00:00:00.000,486,1.27,69.49,69.49,2.84,6.94,0.18,0.18
Attala County,Kosciusko,2023-11-21 00:00:00.000,486,0.13,68.99,68.99,3.01,7.01,0.19,0.18
Attala County,Kosciusko,2023-11-28 00:00:00.000,486,0.81,68.23,68.23,3.17,7.2,0.2,0.18
Attala County,Kosciusko,2023-12-05 00:00:00.000,400,0.29,67.3,67.3,3.33,7.37,0.21,0.19
Attala County,Kosciusko,2023-12-12 00:00:00.000,400,0.1,66.34,66.34,3.49,7.51,0.22,0.19
Attala County,Kosciusko,2023-12-19 00:00:00.000,400,0.91,65.34,65.34,3.47,7.74,0.22,0.2
Attala County,Kosciusko,2023-12-26 00:00:00.000,444,0.0,64.31,64.31,3.66,7.96,0.23,0.2
Attala County,Kosciusko,2024-01-02 00:00:00.000,444,1.3,63.33,63.33,3.7,8.19,0.23,0.21
Attala County,Kosciusko,2024-01-09 00:00:00.000,400,1.53,62.13,62.13,4.54,9.11,0.29,0.23
Attala County,Kosciusko,2024-01-16 00:00:00.000,400,0.07,62.81,62.81,4.29,10.29,0.27,0.26
Attala County,Kosciusko,2024-01-23 00:00:00.000,400,2.12,61.67,61.67,4.86,11.3,0.31,0.29
Attala County,Kosciusko,2024-01-30 00:00:00.000,300,0.89,59.8,59.8,4.64,11.91,0.29,0.3
Attala County,Kosciusko,2024-02-06 00:00:00.000,298,1.71,59.76,59.76,4.6,11.6,0.29,0.29
Attala County,Kosciusko,2024-02-13 00:00:00.000,147,0.06,59.01,59.01,4.67,11.8,0.3,0.3
Attala County,Kosciusko,2024-02-20 00:00:00.000,60,0.14,58.69,58.69,4.37,11.36,0.28,0.29
Attala County,Kosciusko,2024-02-27 00:00:00.000,60,0.85,57.76,57.76,4.26,11.0,0.27,0.28
Attala County,Kosciusko,2024-03-05 00:00:00.000,17,1.03,58.19,58.19,4.64,11.19,0.3,0.28
Attala County,Kosciusko,2024-03-12 00:00:00.000,0,0.75,58.03,58.03,4.6,11.63,0.29,0.3
Attala County,Kosciusko,2024-03-19 00:00:00.000,0,0.44,58.17,58.17,4.41,11.34,0.28,0.29
Attala County,Kosciusko,2024-03-26 00:00:00.000,0,0.34,57.81,57.81,4.57,11.33,0.29,0.29
Attala County,Kosciusko,2024-04-02 00:00:00.000,0,0.42,58.36,58.36,4.27,11.06,0.27,0.28
Attala County,Kosciusko,2024-04-09 00:00:00.000,0,2.68,58.34,58.34,4.7,11.49,0.3,0.29
Attala County,Kosciusko,2024-04-16 00:00:00.000,0,1.14,58.3,58.3,4.51,11.73,0.29,0.3
Attala County,Kosciusko,2024-04-23 00:00:00.000,0,0.06,58.59,58.59,4.41,11.23,0.28,0.28
Attala County,Kosciusko,2024-04-30 00:00:00.000,0,0.83,58.81,58.81,4.19,10.7,0.27,0.27
Attala County,Kosciusko,2024-05-07 00:00:00.000,0,0.65,59.26,59.26,4.2,10.39,0.27,0.26
Attala County,Kosciusko,2024-05-14 00:00:00.000,0,0.08,59.7,59.7,4.31,10.34,0.27,0.26
Attala County,Kosciusko,2024-05-21 00:00:00.000,0,0.58,60.21,60.21,4.1,10.11,0.26,0.26
Attala County,Kosciusko,2024-05-28 00:00:00.000,0,1.2,60.77,60.77,4.11,9.84,0.26,0.25
Attala County,Kosciusko,2024-06-04 00:00:00.000,0,0.3,61.36,61.36,4.5,10.37,0.29,0.26
Attala County,Kosciusko,2024-06-11 00:00:00.000,0,0.01,61.94,61.94,4.11,10.27,0.26,0.26
Attala County,Kosciusko,2024-06-18 00:00:00.000,1,0.08,62.49,62.49,3.86,9.73,0.24,0.25
Attala County,Kosciusko,2024-06-25 00:00:00.000,14,0.57,63.1,63.1,3.67,9.19,0.23,0.23
Attala County,Kosciusko,2024-07-02 00:00:00.000,46,0.01,63.71,63.71,3.57,8.87,0.23,0.23
Attala County,Kosciusko,2024-07-09 00:00:00.000,92,0.31,64.37,64.37,3.5,8.59,0.22,0.22
Attala County,Kosciusko,2024-07-16 00:00:00.000,92,0.95,65.03,65.03,3.47,8.36,0.22,0.21
Attala County,Kosciusko,2024-07-23 00:00:00.000,63,1.14,65.71,65.71,3.64,8.27,0.23,0.21
Attala County,Kosciusko,2024-07-30 00:00:00.000,0,0.01,66.33,66.33,3.7,8.27,0.24,0.21
Attala County,Kosciusko,2024-08-06 00:00:00.000,17,0.0,66.87,66.87,3.5,8.14,0.22,0.21
Attala County,Kosciusko,2024-08-13 00:00:00.000,100,0.02,67.5,67.5,3.29,7.81,0.21,0.2
Attala County,Kosciusko,2024-08-20 00:00:00.000,200,0.0,68.0,68.0,3.11,7.49,0.2,0.19
Attala County,Kosciusko,2024-08-27 00:00:00.000,250,0.69,68.46,68.46,2.99,7.26,0.19,0.18
Attala County,Kosciusko,2024-09-03 00:00:00.000,250,0.28,68.93,68.93,2.96,7.24,0.19,0.18
Attala County,Kosciusko,2024-09-10 00:00:00.000,282,3.57,69.26,69.26,3.71,7.33,0.24,0.19
Attala County,Kosciusko,2024-09-17 00:00:00.000,182,0.01,69.57,69.57,4.11,8.11,0.26,0.21
Attala County,Kosciusko,2024-09-24 00:00:00.000,182,1.23,69.76,69.76,3.81,8.4,0.24,0.21
Attala County,Kosciusko,2024-10-01 00:00:00.000,183,0.0,69.96,69.96,3.66,8.36,0.23,0.21
Attala County,Kosciusko,2024-10-08 00:00:00.000,183,0.0,70.09,70.09,3.49,8.26,0.22,0.21
Attala County,Kosciusko,2024-10-15 00:00:00.000,183,0.0,70.09,70.09,3.37,8.11,0.21,0.21
Attala County,Kosciusko,2024-10-22 00:00:00.000,183,0.0,69.93,69.93,3.29,8.03,0.21,0.2
Attala County,Kosciusko,2024-10-29 00:00:00.000,200,0.96,69.69,69.69,3.26,7.91,0.21,0.2
Attala County,Kosciusko,2024-11-05 00:00:00.000,200,0.15,69.53,69.53,3.24,7.94,0.21,0.2
Attala County,Kosciusko,2024-11-12 00:00:00.000,200,1.0,69.47,69.47,3.34,7.97,0.21,0.2
Attala County,Kosciusko,2024-11-19 00:00:00.000,100,1.45,69.26,69.26,3.6,8.07,0.23,0.21
Attala County,Kosciusko,2024-11-26 00:00:00.000,100,0.42,68.8,68.8,3.59,8.2,0.23,0.21
Attala County,Kosciusko,2024-12-03 00:00:00.000,100,1.1,68.04,68.04,3.56,8.33,0.23,0.21
Attala County,Kosciusko,2024-12-10 00:00:00.000,100,0.53,67.03,67.03,3.9,8.6,0.25,0.22
Attala County,Kosciusko,2024-12-17 00:00:00.000,100,0.71,65.97,65.97,3.89,8.96,0.25,0.23
Attala County,Kosciusko,2024-12-24 00:00:00.000,100,1.73,65.01,65.01,3.93,9.16,0.25,0.23
Attala County,Kosciusko,2024-12-31 00:00:00.000,100,1.22,64.11,64.11,4.07,9.49,0.26,0.24
Attala County,Kosciusko,2025-01-07 00:00:00.000,100,1.18,63.33,63.33,4.24,9.8,0.27,0.25
Attala County,Kosciusko,2025-01-14 00:00:00.000,91,0.07,62.3,62.3,4.27,10.36,0.27,0.26
Attala County,Kosciusko,2025-01-21 00:00:00.000,91,1.36,61.09,61.09,4.2,10.53,0.27,0.27
Attala County,Kosciusko,2025-01-28 00:00:00.000,0,1.55,59.84,59.84,4.56,10.96,0.29,0.28
Attala County,Kosciusko,2025-02-04 00:00:00.000,0,0.0,58.86,58.86,4.4,11.1,0.28,0.28
Attala County,Kosciusko,2025-02-11 00:00:00.000,0,4.19,58.4,58.4,4.76,11.64,0.3,0.3
Attala County,Kosciusko,2025-02-18 00:00:00.000,0,0.29,58.06,58.06,4.6,11.84,0.29,0.3
Attala County,Kosciusko,2025-02-25 00:00:00.000,0,0.0,57.6,57.6,4.37,11.39,0.28,0.29
Attala County,Kosciusko,2025-03-04 00:00:00.000,0,1.8,57.11,57.11,4.34,11.01,0.28,0.28
Attala County,Kosciusko,2025-03-11 00:00:00.000,0,1.12,56.77,56.77,4.49,11.03,0.29,0.28
Attala County,Kosciusko,2025-03-18 00:00:00.000,0,1.96,56.67,56.67,4.43,11.16,0.28,0.28
Benton County,Ashland,2023-05-30 00:00:00.000,0,0.31,58.06,58.06,3.68,9.56,0.23,0.24
Benton County,Ashland,2023-06-06 00:00:00.000,0,1.18,58.67,58.67,3.5,9.21,0.22,0.23
Benton County,Ashland,2023-06-13 00:00:00.000,0,3.31,59.17,59.17,3.69,9.13,0.24,0.23
Benton County,Ashland,2023-06-20 00:00:00.000,0,0.71,59.71,59.71,3.86,9.26,0.25,0.24
Benton County,Ashland,2023-06-27 00:00:00.000,0,0.13,60.44,60.44,3.56,8.96,0.23,0.23
Benton County,Ashland,2023-07-04 00:00:00.000,0,2.98,61.11,61.11,3.39,8.6,0.21,0.22
Benton County,Ashland,2023-07-11 00:00:00.000,0,1.37,61.8,61.8,3.47,8.6,0.22,0.22
Benton County,Ashland,2023-07-18 00:00:00.000,0,1.57,62.44,62.44,3.4,8.43,0.22,0.21
Benton County,Ashland,2023-07-25 00:00:00.000,0,0.55,63.21,63.21,3.24,8.11,0.2,0.21
Benton County,Ashland,2023-08-01 00:00:00.000,0,1.87,63.9,63.9,3.03,7.77,0.19,0.2
Benton County,Ashland,2023-08-08 00:00:00.000,0,2.88,64.56,64.56,3.09,7.69,0.2,0.2
Benton County,Ashland,2023-08-15 00:00:00.000,0,0.19,65.19,65.19,3.2,7.63,0.2,0.19
Benton County,Ashland,2023-08-22 00:00:00.000,0,0.3,65.84,65.84,2.99,7.4,0.19,0.19
Benton County,Ashland,2023-08-29 00:00:00.000,0,0.11,66.46,66.46,2.81,7.14,0.18,0.18
Benton County,Ashland,2023-09-05 00:00:00.000,0,1.22,66.93,66.93,2.76,7.07,0.17,0.18
Benton County,Ashland,2023-09-12 00:00:00.000,0,0.03,67.3,67.3,2.67,6.97,0.17,0.18
Benton County,Ashland,2023-09-19 00:00:00.000,61,2.37,67.64,67.64,2.57,6.79,0.16,0.17
Benton County,Ashland,2023-09-26 00:00:00.000,11,0.0,67.86,67.86,2.51,6.59,0.16,0.17
Benton County,Ashland,2023-10-03 00:00:00.000,111,0.23,68.06,68.06,2.5,6.59,0.16,0.17
Benton County,Ashland,2023-10-10 00:00:00.000,200,0.01,68.2,68.2,2.47,6.56,0.16,0.17
Benton County,Ashland,2023-10-17 00:00:00.000,300,0.0,68.2,68.2,2.47,6.51,0.16,0.17
Benton County,Ashland,2023-10-24 00:00:00.000,300,0.71,68.04,68.04,2.44,6.46,0.16,0.16
Benton County,Ashland,2023-10-31 00:00:00.000,343,0.0,67.87,67.87,2.47,6.56,0.16,0.17
Benton County,Ashland,2023-11-07 00:00:00.000,395,0.82,67.5,67.5,2.49,6.61,0.16,0.17
Benton County,Ashland,2023-11-14 00:00:00.000,397,1.34,67.03,67.03,2.56,6.69,0.16,0.17
Benton County,Ashland,2023-11-21 00:00:00.000,397,0.06,66.41,66.41,2.66,6.73,0.17,0.17
Benton County,Ashland,2023-11-28 00:00:00.000,377,0.83,65.61,65.61,2.77,6.86,0.18,0.17
Benton County,Ashland,2023-12-05 00:00:00.000,376,0.54,64.59,64.59,2.97,7.03,0.19,0.18
Benton County,Ashland,2023-12-12 00:00:00.000,386,0.0,63.53,63.53,3.06,7.14,0.19,0.18
Benton County,Ashland,2023-12-19 00:00:00.000,400,0.34,62.43,62.43,3.09,7.26,0.2,0.18
Benton County,Ashland,2023-12-26 00:00:00.000,450,0.0,61.39,61.39,3.27,7.47,0.21,0.19
Benton County,Ashland,2024-01-02 00:00:00.000,450,1.45,60.27,60.27,3.36,7.7,0.21,0.2
Benton County,Ashland,2024-01-09 00:00:00.000,405,1.57,59.09,59.09,3.81,7.93,0.24,0.2
Benton County,Ashland,2024-01-16 00:00:00.000,400,0.1,57.8,57.8,3.9,8.5,0.25,0.22
Benton County,Ashland,2024-01-23 00:00:00.000,395,4.33,56.37,56.37,4.6,9.74,0.29,0.25
Benton County,Ashland,2024-01-30 00:00:00.000,296,1.22,54.96,54.96,4.59,11.19,0.29,0.28
Benton County,Ashland,2024-02-06 00:00:00.000,218,2.45,53.99,53.99,4.66,11.46,0.3,0.29
Benton County,Ashland,2024-02-13 00:00:00.000,134,0.1,53.51,53.51,4.7,11.94,0.3,0.3
Benton County,Ashland,2024-02-20 00:00:00.000,52,0.38,53.19,53.19,4.39,11.43,0.28,0.29
Benton County,Ashland,2024-02-27 00:00:00.000,52,0.34,53.09,53.09,4.23,11.03,0.27,0.28
Benton County,Ashland,2024-03-05 00:00:00.000,52,0.46,53.06,53.06,4.19,10.77,0.27,0.27
Benton County,Ashland,2024-03-12 00:00:00.000,50,2.02,53.24,53.24,4.46,10.77,0.28,0.27
Benton County,Ashland,2024-03-19 00:00:00.000,22,2.05,53.54,53.54,4.46,11.24,0.28,0.29
Benton County,Ashland,2024-03-26 00:00:00.000,0,0.32,53.79,53.79,4.61,11.34,0.29,0.29
Benton County,Ashland,2024-04-02 00:00:00.000,0,0.82,54.0,54.0,4.27,11.07,0.27,0.28
Benton County,Ashland,2024-04-09 00:00:00.000,0,2.33,54.24,54.24,4.74,11.46,0.3,0.29
Benton County,Ashland,2024-04-16 00:00:00.000,0,0.28,54.54,54.54,4.37,11.36,0.28,0.29
Benton County,Ashland,2024-04-23 00:00:00.000,0,0.73,54.94,54.94,4.1,10.81,0.26,0.27
Benton County,Ashland,2024-04-30 00:00:00.000,0,2.31,55.44,55.44,4.01,10.39,0.25,0.26
Benton County,Ashland,2024-05-07 00:00:00.000,0,0.77,55.96,55.96,4.29,10.39,0.27,0.26
Benton County,Ashland,2024-05-14 00:00:00.000,0,2.48,56.61,56.61,4.3,10.43,0.27,0.26
Benton County,Ashland,2024-05-21 00:00:00.000,0,1.21,57.24,57.24,4.33,10.44,0.28,0.27
Benton County,Ashland,2024-05-28 00:00:00.000,0,1.61,57.9,57.9,4.31,10.6,0.27,0.27
Benton County,Ashland,2024-06-04 00:00:00.000,0,0.22,58.59,58.59,4.31,10.54,0.27,0.27
Benton County,Ashland,2024-06-11 00:00:00.000,0,0.07,59.21,59.21,3.97,10.17,0.25,0.26
Benton County,Ashland,2024-06-18 00:00:00.000,0,0.01,59.87,59.87,3.73,9.71,0.24,0.25
Benton County,Ashland,2024-06-25 00:00:00.000,8,0.81,60.51,60.51,3.54,9.31,0.22,0.24
Benton County,Ashland,2024-07-02 00:00:00.000,100,0.38,61.23,61.23,3.4,8.9,0.21,0.23
Benton County,Ashland,2024-07-09 00:00:00.000,77,0.37,61.97,61.97,3.31,8.57,0.21,0.22
Benton County,Ashland,2024-07-16 00:00:00.000,77,0.9,62.71,62.71,3.21,8.29,0.2,0.21
Benton County,Ashland,2024-07-23 00:00:00.000,77,2.81,63.37,63.37,3.51,8.34,0.22,0.21
Benton County,Ashland,2024-07-30 00:00:00.000,2,0.0,63.99,63.99,3.56,8.4,0.23,0.21
Benton County,Ashland,2024-08-06 00:00:00.000,3,0.24,64.61,64.61,3.36,8.34,0.21,0.21
Benton County,Ashland,2024-08-13 00:00:00.000,3,0.08,65.19,65.19,3.13,8.04,0.2,0.2
Benton County,Ashland,2024-08-20 00:00:00.000,3,0.21,65.67,65.67,2.9,7.6,0.18,0.19
Benton County,Ashland,2024-08-27 00:00:00.000,100,3.02,66.16,66.16,2.83,7.4,0.18,0.19
Benton County,Ashland,2024-09-03 00:00:00.000,100,0.01,66.61,66.61,3.01,7.39,0.19,0.19
Benton County,Ashland,2024-09-10 00:00:00.000,112,4.26,67.0,67.0,3.51,7.44,0.22,0.19
Benton County,Ashland,2024-09-17 00:00:00.000,15,0.26,67.37,67.37,3.84,7.94,0.24,0.2
Benton County,Ashland,2024-09-24 00:00:00.000,15,2.25,67.63,67.63,3.66,8.1,0.23,0.21
Benton County,Ashland,2024-10-01 00:00:00.000,0,0.8,67.7,67.7,3.67,8.44,0.23,0.21
Benton County,Ashland,2024-10-08 00:00:00.000,0,0.0,67.84,67.84,3.49,8.44,0.22,0.21
Benton County,Ashland,2024-10-15 00:00:00.000,0,0.0,67.84,67.84,3.33,8.24,0.21,0.21
Benton County,Ashland,2024-10-22 00:00:00.000,0,0.22,67.66,67.66,3.21,8.09,0.2,0.21
Benton County,Ashland,2024-10-29 00:00:00.000,17,0.69,67.51,67.51,3.16,8.11,0.2,0.21
Benton County,Ashland,2024-11-05 00:00:00.000,16,1.76,67.37,67.37,3.23,8.17,0.2,0.21
Benton County,Ashland,2024-11-12 00:00:00.000,7,1.92,67.21,67.21,3.51,8.16,0.22,0.21
Benton County,Ashland,2024-11-19 00:00:00.000,0,0.57,66.87,66.87,3.84,8.47,0.24,0.22
Benton County,Ashland,2024-11-26 00:00:00.000,0,0.21,66.34,66.34,3.74,8.77,0.24,0.22
Benton County,Ashland,2024-12-03 00:00:00.000,0,2.06,65.43,65.43,3.71,8.89,0.24,0.23
Benton County,Ashland,2024-12-10 00:00:00.000,0,2.21,64.19,64.19,4.11,9.23,0.26,0.23
Benton County,Ashland,2024-12-17 00:00:00.000,0,0.73,63.0,63.0,4.56,10.2,0.29,0.26
Benton County,Ashland,2024-12-24 00:00:00.000,0,2.52,61.91,61.91,4.44,10.73,0.28,0.27
Benton County,Ashland,2024-12-31 00:00:00.000,0,0.94,60.96,60.96,4.54,11.24,0.29,0.29
Benton County,Ashland,2025-01-07 00:00:00.000,0,0.78,60.29,60.29,4.23,10.53,0.27,0.27
Benton County,Ashland,2025-01-14 00:00:00.000,0,0.24,57.71,57.71,4.19,10.2,0.26,0.26
Benton County,Ashland,2025-01-21 00:00:00.000,0,0.38,55.93,55.93,4.09,10.4,0.26,0.26
Benton County,Ashland,2025-01-28 00:00:00.000,0,1.06,55.33,55.33,4.17,10.19,0.26,0.26
Benton County,Ashland,2025-02-04 00:00:00.000,0,0.22,54.74,54.74,4.24,10.36,0.27,0.26
Benton County,Ashland,2025-02-11 00:00:00.000,0,4.03,53.83,53.83,4.9,11.29,0.31,0.29
Benton County,Ashland,2025-02-18 00:00:00.000,0,0.11,53.43,53.43,4.57,11.67,0.29,0.3
Benton County,Ashland,2025-02-25 00:00:00.000,0,0.0,54.41,54.41,4.2,10.83,0.27,0.27
Benton County,Ashland,2025-03-04 00:00:00.000,0,0.97,53.26,53.26,4.13,10.57,0.26,0.27
Benton County,Ashland,2025-03-11 00:00:00.000,0,2.61,52.9,52.9,4.23,10.59,0.27,0.27
Benton County,Ashland,2025-03-18 00:00:00.000,0,0.2,52.63,52.63,4.41,10.94,0.28,0.28
Bolivar County,Cleveland,2023-05-30 00:00:00.000,0,0.02,61.06,61.06,4.62,13.14,0.29,0.33
Bolivar County,Cleveland,2023-06-06 00:00:00.000,0,1.25,61.73,61.73,4.46,13.07,0.28,0.33
Bolivar County,Cleveland,2023-06-13 00:00:00.000,0,1.96,62.5,62.5,4.69,13.06,0.3,0.33
Bolivar County,Cleveland,2023-06-20 00:00:00.000,0,0.58,63.29,63.29,4.66,13.06,0.3,0.33
Bolivar County,Cleveland,2023-06-27 00:00:00.000,0,0.25,64.04,64.04,4.46,13.04,0.28,0.33
Bolivar County,Cleveland,2023-07-04 00:00:00.000,2,1.28,64.79,64.79,4.23,12.99,0.27,0.33
Bolivar County,Cleveland,2023-07-11 00:00:00.000,7,0.98,65.54,65.54,4.11,12.9,0.26,0.33
Bolivar County,Cleveland,2023-07-18 00:00:00.000,0,0.15,66.19,66.19,3.89,12.83,0.25,0.33
Bolivar County,Cleveland,2023-07-25 00:00:00.000,0,0.0,66.74,66.74,3.54,12.87,0.23,0.33
Bolivar County,Cleveland,2023-08-01 00:00:00.000,0,0.02,67.31,67.31,3.13,12.86,0.2,0.33
Bolivar County,Cleveland,2023-08-08 00:00:00.000,0,1.49,67.74,67.74,2.81,12.87,0.18,0.33
Bolivar County,Cleveland,2023-08-15 00:00:00.000,61,0.11,68.17,68.17,2.5,12.93,0.16,0.33
Bolivar County,Cleveland,2023-08-22 00:00:00.000,61,0.4,68.53,68.53,2.3,12.97,0.15,0.33
Bolivar County,Cleveland,2023-08-29 00:00:00.000,49,0.48,68.96,68.96,2.2,12.97,0.14,0.33
Bolivar County,Cleveland,2023-09-05 00:00:00.000,48,0.4,69.27,69.27,2.1,13.0,0.13,0.33
Bolivar County,Cleveland,2023-09-12 00:00:00.000,48,0.23,69.53,69.53,2.04,13.0,0.13,0.33
Bolivar County,Cleveland,2023-09-19 00:00:00.000,110,0.29,69.79,69.79,2.03,13.03,0.13,0.33
Bolivar County,Cleveland,2023-09-26 00:00:00.000,110,0.0,70.06,70.06,2.03,13.04,0.13,0.33
Bolivar County,Cleveland,2023-10-03 00:00:00.000,143,0.26,70.17,70.17,2.06,13.07,0.13,0.33
Bolivar County,Cleveland,2023-10-10 00:00:00.000,142,0.01,70.4,70.4,2.1,13.1,0.13,0.33
Bolivar County,Cleveland,2023-10-17 00:00:00.000,242,0.0,70.4,70.4,2.1,13.1,0.13,0.33
